4602188751,56.86604309082031
64050988,54.58420181274414
64050964,50.88545989990234
64050972,53.69998931884766
64051006,53.75364685058594
64051016,53.92859268188477
64050992,53.99953460693359
64051000,54.0368537902832
64051038,54.09770965576172
64051045,54.17935562133789
64051024,54.24038314819336
64051031,54.27267074584961
64051067,54.26131439208984
64051075,54.01209259033203
64051055,53.80636978149414
64051059,53.20975494384766
5261471444,51.81909561157227
64054269,51.76420593261719
66624329,53.92721939086914
66635142,53.62139511108398
66624857,53.85112380981445
66757009,54.08461761474609
66693776,54.27193832397461
66626598,54.37646484375
66638547,54.47810745239258
66625007,54.58406448364258
66767575,54.67040252685547
66669033,54.76853179931641
66728173,54.93920516967773
66594445,55.14345932006836
66739574,55.35287094116211
66743830,59.32353210449219
66714855,59.327880859375
66717773,59.34151458740234
66639170,59.37335586547852
66616703,59.42412567138672
66628432,59.49248886108398
66649257,59.58008575439453
66726013,59.70904159545898
66620512,59.84103775024414
66618349,59.96651458740234
66616821,60.08488082885742
66692043,60.19318389892578
66775160,60.273681640625
66729826,60.32915496826172
66630214,60.3355598449707
66706707,60.3239860534668
66623242,60.2813720703125
66610811,60.20518493652344
66744341,60.08671569824219
66691004,59.93695831298828
66700785,59.78879928588867
66669347,59.65219116210938
66752332,59.54080963134766
66626248,59.45117568969727
66597891,59.38953399658203
66634786,59.34854125976562
66764841,59.33969116210938
66682718,59.33926773071289
66687447,87.21488189697266
66736581,87.40267944335938
66746488,87.24993896484375
66753313,87.3182601928711
66693567,87.19989013671875
66667378,86.53856658935547
66616482,85.8908462524414
66685374,84.7191390991211
66765784,83.35298919677734
66728825,81.47794342041016
1336188078,80.1891860961914
66702988,78.44236755371094
66774454,77.7628173828125
66686947,77.07801818847656
66764539,76.1278076171875
66761025,75.43622589111328
66655058,74.16246795654297
66601069,73.55097198486328
66641783,73.56819915771484
66769409,75.3583984375
66625488,76.19220733642578
1336192600,76.81378173828125
66614504,84.10055541992188
66752499,82.77702331542969
66595937,82.31997680664062
66759397,81.72095489501953
66710178,80.86090850830078
66660118,79.73231506347656
66687719,78.36334991455078
66701974,76.96818542480469
66764343,85.08638763427734
66673732,85.40807342529297
66608092,85.63331604003906
66648081,85.64409637451172
