66652520,42.325402,-72.5056282
66591082,42.3258755,-72.5055872
66765966,42.326443,-72.5055351
66765728,42.326753,-72.5055035
66643487,42.326975,-72.5054657
66617527,42.327388,-72.505391
66648952,42.327788,-72.505322
3139175870,42.3282796,-72.5052211
66750929,42.328547,-72.505149
66596074,42.328735,-72.505115
66628932,42.328886,-72.505087
66677620,42.32906,-72.505066
66669232,42.329196,-72.505053
66638558,42.329441,-72.505039
66735333,42.329592,-72.505031
66775373,42.330263,-72.504982
66709606,42.330712,-72.50494
66717226,42.33116,-72.504889
66708153,42.331622,-72.504822
66742758,42.332255,-72.504734
66699551,42.332862,-72.504677
66610065,42.333196,-72.504658
66695851,42.333273,-72.504655
66702408,42.333566,-72.504641
66624686,42.334009,-72.504599
66754887,42.334247,-72.504582
66658062,42.3343,-72.504579
66702873,42.334431,-72.504579
66699629,42.334552,-72.504584
66671732,42.334563,-72.504585
66717140,42.334644,-72.504589
66593120,42.334725,-72.504602
66744170,42.334824,-72.504613
66625272,42.334923,-72.504625
66738722,42.334939,-72.504627
66751696,42.335293,-72.504667
66701746,42.335319,-72.50467
66616647,42.335788,-72.504738
66625535,42.335836,-72.504745
66715287,42.336019,-72.504769
66677747,42.336169,-72.504792
66637851,42.33631,-72.5048
66668606,42.336425,-72.50480400000001
66646871,42.336561,-72.504806
66771553,42.336664999999996,-72.504802
66636947,42.336804,-72.504801
66696258,42.336934,-72.504786
66697784,42.337838,-72.504706
66629000,42.338132,-72.504701
5261471204,42.3383295,-72.5046964
66700195,42.338561,-72.504691
66707607,42.338951,-72.504682
66621930,42.33946,-72.504656
66642506,42.40372,-72.517604
66736532,42.32248,-72.495066
5652790442,42.3223585,-72.4955916
66675307,42.3223367,-72.4956783
5652790440,42.3223124,-72.4957595
5652790435,42.3222834,-72.4958379
5652790439,42.3222498,-72.4959142
5652790434,42.3222116,-72.4959822
5652790438,42.3221658,-72.4960487
5652790436,42.3221139,-72.4961089
5652790437,42.3220611,-72.4961588
66639370,42.3220038,-72.4962025
5652790441,42.3219283,-72.4962478
66591549,42.3217522,-72.4963289
5652790432,42.3217142,-72.4963493
66602998,42.321677,-72.4963717
5652790433,42.3216421,-72.496397
66742413,42.3216079,-72.4964244
5652790431,42.3215543,-72.4964777
66649336,42.3215099,-72.4965352
66595588,42.3214654,-72.4965998
5652790430,42.3214331,-72.4966594
66731775,42.3214038,-72.4967263
66648678,42.3213741,-72.4968081
66608075,42.3213481,-72.4968877
66700597,42.3213149,-72.4970264
66710772,42.3213388,-72.49704
66612396,42.3213598,-72.4970605
66716149,42.321377,-72.4970868
66760425,42.3213893,-72.4971176
66593514,42.3213963,-72.4971514
66667895,42.3213975,-72.4971864
66706286,42.321393,-72.4972209
66701610,42.3213828,-72.4972532
66681609,42.3213676,-72.4972816
66724604,42.3213481,-72.4973047
66596594,42.3213252,-72.4973213
66637692,42.3213002,-72.4973305
5652790426,42.3212743,-72.497332
66746226,42.3212488,-72.4973257
66659951,42.3212251,-72.4973119
66732185,42.3212043,-72.4972914
66603223,42.3211874,-72.4972651
66774491,42.3211752,-72.4972344
5652790427,42.3211683,-72.4972007
66640853,42.3211671,-72.4971659
5652790428,42.3211717,-72.4971316
66657808,42.3211818,-72.4970995
5652790429,42.3211969,-72.4970712
66614810,42.3212162,-72.4970482
66649800,42.3212389,-72.4970316
5652790424,42.3212637,-72.4970222
5652790425,42.3212895,-72.4970204
66697420,42.372459,-72.526683
66648892,42.372604,-72.526521
66694462,42.372689,-72.526079
66640219,42.372815,-72.525461
66598705,42.339469,-72.509722
66747995,42.4057449,-72.5062334
66722456,42.4067975,-72.5059869
66706163,42.407304,-72.505851
66735678,42.407915,-72.505702
66726648,42.408075,-72.505732
66597521,42.345264,-72.518905
66682783,42.3452,-72.518873
66717828,42.345136,-72.51884
66721973,42.345072,-72.518809
66649310,42.344989,-72.518775
66614024,42.344905,-72.518744
66763098,42.344822,-72.51871
66705990,42.344773,-72.518687
66755437,42.344725,-72.518663
66630005,42.344678,-72.518636
66761146,42.344637,-72.518608
66764104,42.344596,-72.518577
66663465,42.344556,-72.518544
66604796,42.344512,-72.518503
66730369,42.34447,-72.51846
66767985,42.344429,-72.518414
66701355,42.344389,-72.518365
66594194,42.344351,-72.518314
66691389,42.344315,-72.51826
66681906,42.344283,-72.5182
66740280,42.344254,-72.518137
66642471,42.344227,-72.518074
66720527,42.344195,-72.517999
66612780,42.344165,-72.517923
66728069,42.344137,-72.517845
66729005,42.344113,-72.51777
66704468,42.344091,-72.517694
66658287,42.344071,-72.517617
66690562,42.344049,-72.517525
66722177,42.344029,-72.517432
66695849,42.344011,-72.517338
66762975,42.343993,-72.517242
66736735,42.343977,-72.517145
66693702,42.343964,-72.517048
66596713,42.343957,-72.516967
66772582,42.343953,-72.516885
66730441,42.343949,-72.516803
66748390,42.343948,-72.516721
66612693,42.343947,-72.516639
66718097,42.343948,-72.516558
66677509,42.34395,-72.516453
66667999,42.343955,-72.516348
66597119,42.343962,-72.516243
66694585,42.3440048,-72.5158695
66773569,42.3440223,-72.515872
66720797,42.3440399,-72.5158706
66619279,42.3440571,-72.5158652
5179053464,42.3440734,-72.5158561
66657356,42.3440884,-72.5158434
5179053465,42.3441016,-72.5158275
66667250,42.3441127,-72.5158089
5179053466,42.3441213,-72.5157881
66611139,42.3441273,-72.5157657
66621720,42.3441305,-72.5157422
66604526,42.3441308,-72.5157183
66763282,42.3441281,-72.5156947
66684659,42.3441226,-72.515672
66713857,42.3441144,-72.5156509
66717288,42.3441037,-72.5156319
66719546,42.3440908,-72.5156155
66674483,42.3440761,-72.5156023
66617386,42.34406,-72.5155925
66630075,42.3440429,-72.5155865
66598675,42.3440255,-72.5155843
66730432,42.3440081,-72.5155861
66627647,42.3439911,-72.5155917
66657498,42.343975,-72.5156009
66599066,42.3439603,-72.5156137
66728451,42.3439473,-72.5156295
66714371,42.3439364,-72.5156479
66603018,42.3439279,-72.5156686
66768857,42.343922,-72.5156908
66706259,42.3439188,-72.5157141
66732299,42.3439186,-72.5157377
66719010,42.3439211,-72.5157611
66697628,42.3439265,-72.5157836
66631206,42.3439346,-72.5158046
66668665,42.343945,-72.5158236
66627431,42.3439577,-72.5158399
66770041,42.3439721,-72.5158533
66705546,42.3439879,-72.5158632
66651028,42.346822,-72.530035
66628172,42.346818,-72.529963
66683831,42.346818,-72.529926
66718745,42.346818999999996,-72.529891
66594245,42.34682,-72.529855
66682937,42.34682,-72.529821
66615757,42.34682,-72.529788
66591636,42.346822,-72.529755
66665422,42.346828,-72.529722
66696329,42.346836,-72.529691
66716758,42.346844,-72.529659
66743498,42.346864,-72.5296
66688535,42.346886,-72.529542
66713458,42.346906,-72.529484
66763386,42.346918,-72.529443
66701724,42.34693,-72.529403
66665414,42.346938,-72.529362
66769138,42.346943,-72.529319
66760716,42.346944,-72.529276
66643701,42.346945,-72.529233
66676087,42.346946,-72.529182
66648978,42.346944,-72.529132
66758205,42.346944,-72.529082
66597423,42.346934,-72.528794
66650516,42.346926,-72.528524
66742430,42.346901,-72.527606
66713380,42.346898,-72.527508
66700858,42.346891,-72.527307
66632432,42.346888,-72.527253
66701115,42.346885,-72.5272
66628538,42.346883,-72.527147
66597655,42.346883,-72.527085
66690482,42.346884,-72.527024
66609754,42.346886,-72.526963
66638036,42.346889,-72.526914
66635035,42.346893,-72.526866
66729513,42.346899,-72.526817
66743146,42.346907,-72.526771
66734468,42.346919,-72.526725
66605497,42.34693,-72.526679
66608449,42.346945,-72.526621
66735653,42.346961,-72.526564
66747419,42.346979,-72.526508
66714019,42.347001,-72.526448
66680373,42.347026,-72.526389
66613307,42.347053,-72.526333
66717008,42.347086,-72.526271
66760464,42.347121,-72.526212
66601112,42.347159,-72.526157
66666179,42.347196,-72.526109
66629915,42.347237,-72.526064
66640192,42.347278,-72.526023
66723203,42.347326,-72.525981
66689979,42.347376,-72.525943
66708732,42.347426,-72.525909
66613952,42.347442,-72.525899
66613477,42.347467,-72.525884
66685559,42.347508,-72.525861
66738706,42.34755,-72.525841
66620206,42.347598,-72.525823
66714685,42.347648,-72.525808
66702111,42.347697,-72.525797
66715902,42.347759,-72.525789
66639930,42.34782,-72.525786
66613421,42.347883,-72.525784
66719168,42.348003,-72.525779
66764398,42.348124,-72.525776
66658036,42.348244,-72.525773
66723123,42.348384,-72.525771
66605075,42.348523,-72.52577
66709440,42.348662,-72.525768
66717221,42.348814,-72.525762
66622518,42.348965,-72.525756
66687088,42.349117,-72.525753
66743530,42.349219,-72.525755
66715039,42.34932,-72.525758
66637257,42.349422,-72.525762
66663386,42.349557,-72.525767
66628663,42.349692,-72.525772
66675924,42.349827,-72.525775
66645119,42.349929,-72.525772
66704227,42.35003,-72.525769
66711889,42.350055,-72.525768
66754314,42.350132,-72.525766
66692132,42.350246,-72.525767
66703557,42.35036,-72.525769
66745623,42.350474,-72.525773
66693507,42.350608,-72.525781
66656406,42.350741,-72.525791
66713786,42.350874,-72.525802
66622316,42.350973,-72.525811
66705082,42.351073,-72.52582
66698334,42.351172,-72.525828
66722649,42.351315,-72.525838
66642189,42.351458,-72.525848
66715111,42.3766716,-72.516609
3268157437,42.3770494,-72.5167681
3268157438,42.3771516,-72.516789
66762066,42.3772521,-72.5167747
3268157439,42.3773495,-72.5167251
3268157440,42.3774304,-72.5166482
3268157441,42.3775002,-72.5165362
66716428,42.416153,-72.489632
66605542,42.415794,-72.490192
66752781,42.415544,-72.490654
66751131,42.415547,-72.490678
66726910,42.415559,-72.490708
66628883,42.415571,-72.490739
66713712,42.415578,-72.490765
66705650,42.415584,-72.490791
66714583,42.415588,-72.490818
66665573,42.41559,-72.49084
66751515,42.415589,-72.490863
66762853,42.415588,-72.490886
66730172,42.415586,-72.490914
66611548,42.415583,-72.490942
66689204,42.415577,-72.490969
66626839,42.415567,-72.49099
66712491,42.415556,-72.49101
66775571,42.415544,-72.491029
66594332,42.415535,-72.491045
66710819,42.415527,-72.49106
66753020,42.415517,-72.491072
66698287,42.415502,-72.491082
66680683,42.415485,-72.491089
66605652,42.415468,-72.491092
66665718,42.415447,-72.491094
66747627,42.415425,-72.491092
66665982,42.415407,-72.491083
66629640,42.415393,-72.491067
66630402,42.415382,-72.491045
66685812,42.415374,-72.491021
66753224,42.41537,-72.490993
66649244,42.41537,-72.490964
66722608,42.41537,-72.490935
66744298,42.415372,-72.490908
66706510,42.415374,-72.490882
66599044,42.415377,-72.490856
66647760,42.415384,-72.490823
66759127,42.415394,-72.490791
66615760,42.415406,-72.490761
66696435,42.415425,-72.490732
66761546,42.415446,-72.490706
66635460,42.41547,-72.490685
66629559,42.415498,-72.490675
66693500,42.415527,-72.490668
66659146,42.395174,-72.513178
66629528,42.395231,-72.513172
66644039,42.395344,-72.51316
66603860,42.395495,-72.513129
66748338,42.395644,-72.513084
66715639,42.39579,-72.513022
66637350,42.395916,-72.512944
66591219,42.395976,-72.512896
66639771,42.396018,-72.512854
66692418,42.396132,-72.51271
66621549,42.396194,-72.512604
66597198,42.396242,-72.512482
66617286,42.396297,-72.512296
66756336,42.396323,-72.512163
66626147,42.396334,-72.512021
66734531,42.396331,-72.511889
66604943,42.396318,-72.511729
66730373,42.396272,-72.511372
66602376,42.340124,-72.514235
66677481,42.339936,-72.514243
66673632,42.339373,-72.514338
66722526,42.338823,-72.514424
66638622,42.338782,-72.514428
66605279,42.338742,-72.514432
66772696,42.338701,-72.514433
66669138,42.33865,-72.514432
66621674,42.3386,-72.514427
66683807,42.33855,-72.51442
66619657,42.338496,-72.51441
66668208,42.338443,-72.514397
66598256,42.33839,-72.514379
66771988,42.338337,-72.514354
66661643,42.338284,-72.514324
66627108,42.338233,-72.51429
66608338,42.338186,-72.514258
66728870,42.338139,-72.514222
66764254,42.338094,-72.514183
66725701,42.33804,-72.514129
66744548,42.337989,-72.51407
66654199,42.337941,-72.514005
66610023,42.337902,-72.513944
66620957,42.337867,-72.513879
66716549,42.337834,-72.513812
66593321,42.3378,-72.513739
66601240,42.337768,-72.513664
66756309,42.33774,-72.513586
66749736,42.337719,-72.513508
66631315,42.337703,-72.513428
66699337,42.33769,-72.513347
66636364,42.337678,-72.513237
66662335,42.337672,-72.513126
66693725,42.337668,-72.513014
66613561,42.337666,-72.512896
66763355,42.337666,-72.512778
66611381,42.337664,-72.51266
66695039,42.337663,-72.512623
66734982,42.337661,-72.512586
66772673,42.337658,-72.51255
66756462,42.337654,-72.512524
66713480,42.337651,-72.512498
66708030,42.337646,-72.512472
66675518,42.337637,-72.51243
66697477,42.337626,-72.51239
66725524,42.337617,-72.512348
66762863,42.337608,-72.51231
66722808,42.337601,-72.512271
66691833,42.337598,-72.512233
66771697,42.337598,-72.512191
66663369,42.337603,-72.512149
66636442,42.337614,-72.512111
66733380,42.337624,-72.51209
66609955,42.337636,-72.51207
66700223,42.337651,-72.512055
66699554,42.337667,-72.512046
66683216,42.337685,-72.512042
66713886,42.337703,-72.51204
66595294,42.337727,-72.512043
66612086,42.337752,-72.512051
66655487,42.337775,-72.512065
66664994,42.337796,-72.512085
66660834,42.337814,-72.512111
66595031,42.337826,-72.51214
66680224,42.33783,-72.512169
66605345,42.337829,-72.512201
66713838,42.337825,-72.512232
66638078,42.337819,-72.512262
66736396,42.337812,-72.512291
66608256,42.337803,-72.512319
66769516,42.337789,-72.512346
66693859,42.337774,-72.512372
66633166,42.337759,-72.512398
66616585,42.337743,-72.512422
66681457,42.337725,-72.512446
66697178,42.337709,-72.51247
66668995,42.337692,-72.512496
66613652,42.337675,-72.512523
66722497,42.358366,-72.48469
66650841,42.35849,-72.48448
66646167,42.358678,-72.484176
66686482,42.358903,-72.483834
66719069,42.359022,-72.483657
66654189,42.359211,-72.483447
66655818,42.359333,-72.4833563
66772752,42.359494,-72.483237
66620099,42.359605,-72.483103
66772845,42.359715,-72.482969
66648557,42.359797,-72.482816
66732687,42.359836,-72.48267
66605426,42.359857,-72.482511
66618058,42.359859,-72.482353
66637736,42.359838,-72.482227
66742308,42.359805,-72.482102
66608674,42.359775,-72.481976
66697447,42.359762,-72.481904
66625889,42.359751,-72.481832
66713246,42.359741,-72.481759
66594908,42.359731,-72.481657
66612987,42.359725,-72.481554
66644072,42.359723,-72.481528
66773006,42.359717,-72.481452
66727011,42.359711,-72.481331
5179057436,42.3596661,-72.4806134
5179057437,42.3596546,-72.4805444
5179057438,42.3596409,-72.4804925
66673341,42.3596202,-72.4804581
5179057439,42.3595846,-72.4804448
5179057440,42.35955,-72.4804393
66616272,42.359232,-72.48043
66630282,42.359088,-72.480435
66624450,42.358985,-72.48046
66672678,42.358806,-72.480521
66690725,42.358467,-72.480653
66683194,42.35824,-72.48075299999999
66661920,42.358068,-72.480827
66757966,42.357939,-72.480899
66670706,42.357754,-72.481034
66621600,42.35762,-72.481148
66766067,42.357537,-72.481221
66773141,42.357431,-72.48133
66637064,42.357234,-72.481554
66625103,42.356971,-72.481839
66607990,42.356701,-72.482097
66707947,42.4032889,-72.4961113
3268157449,42.4033792,-72.495965
66717888,42.4034173,-72.4958666
66631136,42.403432,-72.495667
66661081,42.4034416,-72.4953923
66698475,42.403444,-72.49503
66757516,42.403438,-72.494541
66697281,42.403386,-72.493993
66760762,42.403349,-72.493572
66720199,42.403332,-72.493183
66629791,42.403323,-72.4927097
66606239,42.4033154,-72.4917563
66663014,42.4033205,-72.4916662
66708782,42.4033499,-72.4916069
66610567,42.403384,-72.491553
66607662,42.403932,-72.491008
66592189,42.404044,-72.490883
66774153,42.4041676,-72.4907343
66748727,42.4042737,-72.4906013
66620945,42.404467,-72.490285
66691932,42.404555,-72.490137
66729184,42.404637,-72.489967
66606703,42.405015,-72.489187
66710151,42.405291,-72.488572
66706296,42.405957,-72.487178
66592735,42.40615,-72.486779
66644372,42.406239,-72.486635
66697110,42.40701,-72.485559
66702050,42.407422,-72.484985
66649722,42.407584,-72.484777
66706923,42.407694,-72.484662
66714922,42.407965,-72.484443
66695733,42.408147,-72.484338
66626514,42.408388,-72.484182
66730218,42.3217654,-72.5346799
66731861,42.321736,-72.536058
66709706,42.32175,-72.536214
1339440256,42.3217846,-72.5363683
66730759,42.321873,-72.5366
66639881,42.321927,-72.536699
66773922,42.322067,-72.536881
66718885,42.322179,-72.536995
66766382,42.32229,-72.537076
66750336,42.322475,-72.537174
66694107,42.322628,-72.537229
66697768,42.322864,-72.537224
66614178,42.323189,-72.537174
66750148,42.323416,-72.537104
66643902,42.324134,-72.536537
66749498,42.324507,-72.536271
66758001,42.324583,-72.536236
66601017,42.324722,-72.536185
66634177,42.324828,-72.536172
66707669,42.3251075,-72.5362063
66592262,42.325137,-72.536185
66614679,42.325148,-72.536133
66637645,42.325178,-72.535702
1348856443,42.3251883,-72.5340674
1336192613,42.3251945,-72.5336726
66621381,42.3775999,-72.521938
66715885,42.3777821,-72.5212007
66725009,42.378038,-72.520079
66700309,42.3992278,-72.5097216
66615248,42.399068,-72.508676
66718135,42.363009,-72.480447
66631016,42.362772,-72.480322
66616050,42.36271,-72.480199
66721229,42.36266,-72.480006
66622851,42.362696,-72.479832
66772541,42.362756,-72.479725
66763150,42.362823,-72.479647
66702014,42.362892,-72.479652
66653854,42.357973,-72.485392
66770603,42.358086,-72.485011
66666950,42.358181,-72.484819
66651200,42.35823,-72.484724
66719250,42.372027,-72.518841
3271344792,42.3721427,-72.5188338
66591418,42.372315,-72.518823
3271344804,42.3724216,-72.5188336
3271344814,42.3726737,-72.5188588
66702018,42.372746,-72.518866
66720136,42.3665444,-72.4814702
5179064872,42.3665352,-72.4815095
5179064871,42.366535999999996,-72.4815507
5179064870,42.3665468,-72.4815893
5179064869,42.366566399999996,-72.4816209
5179064868,42.3665926,-72.481642
66768522,42.3666225,-72.4816503
3154836750,42.3666527,-72.4816448
66701520,42.3666799,-72.4816262
66700318,42.366701,-72.4815964
5179064867,42.3667135,-72.48156
5179064866,42.3667167,-72.4815201
5179064865,42.3667103,-72.4814809
5179064864,42.366695,-72.4814465
5179064863,42.3666723,-72.4814207
5179064862,42.3666447,-72.481406
66715282,42.3666151,-72.4814041
66693907,42.3665865,-72.4814151
66720313,42.3665621,-72.481438
66708289,42.4064013,-72.5217038
66628919,42.4064927,-72.5216555
5413534674,42.4065568,-72.5216107
66754392,42.4066111,-72.5215671
5413534675,42.4066663,-72.521515
5413534676,42.4067097,-72.5214664
66617985,42.4067487,-72.5214202
5413534677,42.406789,-72.5213579
5413534678,42.4068249,-72.5212911
66746432,42.4071819,-72.5204865
5413534664,42.4072015,-72.5204993
66607103,42.4072226,-72.5205063
66684960,42.4072443,-72.5205072
5413534665,42.4072657,-72.5205019
66742743,42.4072858,-72.5204907
66716597,42.4073038,-72.5204742
5413534666,42.4073188,-72.5204529
5413534654,42.4073302,-72.5204278
5413534655,42.4073375,-72.5204001
5413534656,42.4073404,-72.520371
5413534667,42.4073388,-72.5203416
5413534657,42.4073327,-72.5203134
66725537,42.4073223,-72.5202875
5413534668,42.4073083,-72.520265
66752920,42.4072911,-72.5202471
66727768,42.4072728,-72.5202349
5413534669,42.4072531,-72.5202279
66709054,42.4072328,-72.5202262
66637720,42.4072126,-72.5202299
5413534670,42.4071933,-72.5202389
66599606,42.4071757,-72.5202527
5413534658,42.4071605,-72.520271
5413534671,42.4071481,-72.5202929
5413534659,42.4071392,-72.5203177
5413534660,42.407134,-72.5203443
5413534672,42.4071327,-72.5203719
5413534663,42.4071354,-72.5203992
5413534661,42.407142,-72.5204253
5413534673,42.4071522,-72.5204491
5413534662,42.4071657,-72.5204698
66653057,42.372965,-72.504849
66761536,42.373151,-72.504853
66677085,42.373338,-72.504857
66734186,42.373524,-72.504864
66622748,42.373780000000004,-72.504882
66658676,42.374037,-72.504906
66676475,42.374293,-72.504929
66664952,42.374552,-72.504951
66596605,42.374811,-72.504972
66685008,42.37507,-72.504988
66621974,42.375271,-72.504997
66609127,42.375473,-72.505003
66715883,42.3944869,-72.512652
66611127,42.3941961,-72.5127052
66693321,42.3940605,-72.5127051
66708872,42.393903,-72.512672
66732011,42.393593,-72.512425
66771714,42.393446,-72.512278
66675584,42.393375,-72.512198
66635311,42.393242,-72.512029
66696927,42.393111,-72.511836
66728853,42.39301,-72.511674
66663436,42.392984,-72.511613
66767645,42.392974,-72.511563
66774064,42.392964,-72.511456
66752907,42.392961,-72.511305
66702743,42.39297,-72.511233
66633185,42.392984,-72.511186
66685862,42.393051,-72.511046
66664454,42.393178,-72.510883
66736119,42.393383,-72.510666
66655049,42.393555,-72.510441
66767252,42.393637,-72.510341
66728865,42.393744,-72.510223
66626642,42.39378,-72.510195
66746796,42.393818,-72.510175
66714616,42.393945,-72.510141
66611007,42.394036,-72.510136
66696726,42.394081,-72.510142
66769448,42.418043,-72.490538
66630474,42.418865,-72.489332
66744066,42.418989,-72.489139
66716659,42.419022,-72.489045
66673671,42.419064,-72.488806
66754670,42.419071,-72.488572
66773176,42.419034,-72.488266
66697609,42.418959,-72.488041
66660074,42.418894,-72.487918
66715243,42.41875,-72.487738
66591073,42.418654,-72.48765
66713646,42.418537,-72.487582
66771037,42.417174,-72.487244
66719740,42.416722,-72.48709
66719728,42.416571,-72.48699
66590882,42.375767,-72.508494
66605638,42.376106,-72.508434
66730596,42.376558,-72.508353
66753393,42.376973,-72.508279
66730467,42.3772293,-72.5082417
66751858,42.377498,-72.508194
66702065,42.377902,-72.508122
66725512,42.378283,-72.508068
66632933,42.3672514,-72.5281222
66632047,42.367881,-72.528439
66712799,42.368456,-72.528749
66707139,42.307732,-72.470745
66765897,42.308481,-72.470924
66773049,42.309116,-72.471072
66614463,42.30939,-72.47114
66697692,42.309837,-72.47124
66728846,42.310228,-72.471346
66724040,42.310679,-72.47146
66597167,42.373605,-72.516915
66695390,42.373978,-72.516907
66761239,42.374058,-72.516822
66670276,42.37407,-72.516833
66594669,42.374153,-72.516864
66719050,42.374237,-72.516882
66601315,42.37476,-72.516882
66655409,42.3758223,-72.516855
66717133,42.388314,-72.516937
66656977,42.388269,-72.516488
66766195,42.388246,-72.516167
66752394,42.388221,-72.51557
66726379,42.388206,-72.515304
66741285,42.388199,-72.515172
66615292,42.388192,-72.515073
66619342,42.388186,-72.514975
66729780,42.388182,-72.514876
66601612,42.388182,-72.514819
66743823,42.388182,-72.514762
66725714,42.388184,-72.514706
66750511,42.388188,-72.514652
66737498,42.388193,-72.514598
66716027,42.388199,-72.514545
66719652,42.388206,-72.514505
66666693,42.388215,-72.514466
66605040,42.388222999999996,-72.514426
66592890,42.38823,-72.514387
66748863,42.388238,-72.514349
66655580,42.388246,-72.514311
66703467,42.388262,-72.514255
66710570,42.388281,-72.514201
66717405,42.3883,-72.514147
66714131,42.388301,-72.514145
66711882,42.388323,-72.514077
66724023,42.388346,-72.514006
66625641,42.388367,-72.513934
66670119,42.388389,-72.513846
66663376,42.388408,-72.513757
66626848,42.388424,-72.513667
66765458,42.388439,-72.513574
66717671,42.388452,-72.51348
66593675,42.388463,-72.513386
66718156,42.388472,-72.513276
66638041,42.388478,-72.513166
66640261,42.388481,-72.513056
66625260,42.388481,-72.512907
66721870,42.388476,-72.512758
66720031,42.388468,-72.512609
66723617,42.388456,-72.512455
66644123,42.388442,-72.512301
66621018,42.388425,-72.512148
66754476,42.388409,-72.512019
66608825,42.388392,-72.511889
66655471,42.388378,-72.511781
66698213,42.388375,-72.511761
66715210,42.388362,-72.51166
66639427,42.388348,-72.511559
66598827,42.388336,-72.511458
66724510,42.388322,-72.511336
66599604,42.388309,-72.511213
66714394,42.388297,-72.511091
66686049,42.388281,-72.510954
66646206,42.388266,-72.510817
66714563,42.388252,-72.51068
66709457,42.374938,-72.487203
66623083,42.404537,-72.529687
66669635,42.404569,-72.529567
66595909,42.404856,-72.528333
66726240,42.405021,-72.52764
2262079007,42.4051344,-72.5271857
2262079005,42.4052344,-72.5267547
2262079003,42.4052978,-72.5264435
66646830,42.353404,-72.478325
66715313,42.353312,-72.478416
66593889,42.35299,-72.478483
66713293,42.352817,-72.478493
66604992,42.354978,-72.491185
66663058,42.355204,-72.491426
66730428,42.35549,-72.491754
66723279,42.355674,-72.491957
66601632,42.355736,-72.492021
